feedback_text,occurred_at,source,external_ref,rating,platform,source_url
摸一下金没问题，没朋友啥的有点无聊。,2026-07-19T12:54:20+08:00,taptap_review,moment:827888752327134009,4,TapTap,https://www.taptap.cn/review/49676873
好好玩，用小黄能找好多好多大金，很照顾新手，可玩度极高,2026-07-19T12:57:09+08:00,taptap_review,moment:827889460585696230,5,TapTap,https://www.taptap.cn/review/49676895
我是 VV安 魔盒入坑的一直玩到今年年初退游刚开始故宫神兽的时候，我就感觉这个游戏很好，就开始往里面充钱，觉得这个游戏的美术风格很好后来四队外挂越来越多爆率越来越低角色越来越超模武器越来越多越来越圈美术风格像 AI干脆就退游了,2026-07-19T13:10:28+08:00,taptap_review,moment:827892813038356390,1,TapTap,https://www.taptap.cn/review/49677036
好玩 但是挂太多了,2026-07-19T13:37:58+08:00,taptap_review,moment:827899733908390330,5,TapTap,https://www.taptap.cn/review/49677339
非常好玩，爆率也很高。可以入坑，但不建议打四个pvp的人太多了，而且挂很多，建议休闲摸金悠闲玩。,2026-07-19T13:46:02+08:00,taptap_review,moment:827901761602716129,5,TapTap,https://www.taptap.cn/review/49677423
我只能说保护好自己的账号，防止被挂盗，能不能制裁一下挂？,2026-07-19T13:53:36+08:00,taptap_review,moment:827903666269719142,2,TapTap,https://www.taptap.cn/review/49677499
爆率太低了气死我了,2026-07-19T13:55:14+08:00,taptap_review,moment:827904077990985967,1,TapTap,https://www.taptap.cn/review/49677521
其实还可以，就是免费的福利太少了，大号充了3万多，小号基本不充，一拿小号打游戏就会有皮肤歧视的情况,2026-07-19T14:08:58+08:00,taptap_review,moment:827907533891961764,3,TapTap,https://www.taptap.cn/review/49677655
手机端都到31了为啥pc我无论怎么更新都是29,2026-07-19T14:41:29+08:00,taptap_review,moment:827915717809537970,2,TapTap,https://www.taptap.cn/review/49678037
"+1⭐是因为它曾经真的给我带来过快乐
+1⭐是因为我通过这个游戏遇到了很重要的人
2025年八月底入坑的，十月买了一个号，养到现在已经氪1.2w了，具体没多少东西，主要之前收这号本来想补全图鉴的，现在呢十多个奖池同时存在，一星期出一套氪金物品，你是没见过钱吗？哦，那就有人要说了，又没人逼你买。延长的卡池在线时长，出皮肤的频率，皮肤的质量和价格真的合理吗？
我在去年十一月份之前一直摸金，那时候很快乐，古城也能单人撤离，有时候还去古城单人抓怪，那时候昆仑噩梦经常把把百万，摸得很舒服，我每天都要摸，我没事干我就摸，真的很开心，哪怕是一个人双开。现在呢，古城根本不敢一个人玩，必须双开带个兔子去捡垃圾，不然就是必须和朋友一起玩，昆仑呢，百万很少了，有时候还捡破烂，基本就是把把40-60w的样子，雪莲运气不好要打好多局。当然也可能只是我号现在比较黑吧，我现在不再喜欢摸金了。龙宫呢，很多时候都是大饼金樽笛子，不过也还看得过去，有时候还是很穷，毕竟这个一个人就是八万门票，如果我还要传送呢？两个人一进去加上传送就是26w了，还一直出金樽大饼，力竭了。至于虫谷，我还没玩得很熟，我只能说我很讨厌这个地图，一堆连弩，蛇妖和戏偶连控，还有依旧阴间的兵佣大熊。地图很大，可能是我设备问题吧，那个围栏建模还要加载一下才能出来，走过去老是卡脚。超自然我真的想要一直玩下去，但是我真的好累啊，我现在每天上线就发发呆，不然就钓钓鱼。
去年11月份我开始打四队了，从跑刀开始玩了一段时间，经常秒睡，但是后面也还可以了，之后觉得飞天厉害就去练了飞天，我的技术也不算特别差吧，但也没有很厉害。我不会玩长枪，不想玩轮椅伞，一直用着桃木剑，四队一直被揍，我真的很难过，我真的很喜欢玩桃木剑博弈的感觉啊，也可能是好久没有打架太生疏了，即使是玩飞天，我的准度也没以前高，时不时的掉帧和经常性的卡顿让我十分难受，打的我很生气，操作就更加变形，我现在又快一个星期没打四队了。前几天带萌新朋友想要带她赢一把，一直输，不是被偷屁股就是卡顿，然后还有因为打得很红温心态不太好打得太急给破绽了..
我的号很白啊，四队不会怎么遇到挂，至于摸金的话可能真的变黑了。
我所怀念的过往，好像再也回不去了。",2026-07-19T14:44:10+08:00,taptap_review,moment:827916393746794748,2,TapTap,https://www.taptap.cn/review/49678073
挺好的就是皮肤太贵了我手气又很黑 然后抄袭的太多了 但是玩法很不错 久玩不腻 然后再加一点保护账号的吧 因为我已经丢了一个号了 那个号入坑的还挺早的 有小黄的失忆童话 叫景时y 然后被盗了 现在想登也登不回去了 当时我是想换一个蛋仔号的因为没人一起玩 所以就换了 然后登不上他的蛋仔 他又把手机号取消绑定了 也改了个邮箱 邮箱也报废了 所以说那个号现在只能他玩 还有逍遥的魔盒和他的故宫联动 我真的特别想要回去那个号 所以避免这种事再发生 加点保护的吧 比如说2级密码什么的 第一张就是我最初的号 第二张的皮肤除了两个莉莉的 一周年限定 其他的都是我抽/买的 我真的特别后悔 因为我这个人本来运气就很差 这个号特别白 还被盗了 最后一张是我现在的号 想玩的可以一起玩qvq,2026-07-19T15:26:20+08:00,taptap_review,moment:827927006569040339,4,TapTap,https://www.taptap.cn/review/49678558
画面不清晰,2026-07-19T15:36:24+08:00,taptap_review,moment:827929536174752702,3,TapTap,https://www.taptap.cn/review/49678688
没招了啊，降爆率降的挺严重啊，摸了快一天了，300万都没有，不会做游戏就别做，外挂外挂不封，就搁那儿圈钱，还降爆率锁玩家，你要是真的好玩，你爆率就算高谁不玩啊，就搁这降暴率来恶心玩家,2026-07-19T15:43:53+08:00,taptap_review,moment:827931422370040385,1,TapTap,https://www.taptap.cn/review/49678780
多来点大金大红,2026-07-19T15:44:32+08:00,taptap_review,moment:827931585142588458,5,TapTap,https://www.taptap.cn/review/49678790
"感觉虽然有些难，但是摸关开宝，人的乐趣无限。


🎮可玩性：很好玩，仿的也很真实。
😐😁😁😁",2026-07-19T15:52:14+08:00,taptap_review,moment:827933522168645348,5,TapTap,https://www.taptap.cn/review/49678889
知道我破产了，居然还有野生大金,2026-07-19T15:53:05+08:00,taptap_review,moment:827933738120776460,5,TapTap,https://www.taptap.cn/review/49678900
爆率太不稳定了,2026-07-19T16:32:33+08:00,taptap_review,moment:827943667577651957,1,TapTap,https://www.taptap.cn/review/49679425
啊 那个叫大熊和兵俑的应该是所有玩家的噩梦吧 之前我遇到这个事件的我马上就投降了 真是又菜又爱玩的我····其他的我还挺满意的,2026-07-19T17:06:17+08:00,taptap_review,moment:827952157100606000,4,TapTap,https://www.taptap.cn/review/49679858
全是挂，我觉得一星给的有点多了吧，我是25年3月份入坑的。现在的4队你不开个挂根本打不了，不要和我说，不开挂就不会匹到挂，官方安装包连挂车都没做过，几乎把把都有挂，不开玩笑，出的全是皮肤，我也氪了不少啊，氪了1万多了，几乎算是全皮肤了，就差一点点，很少会有一个游戏的玩家希望这个游戏倒闭了吧，我就很希望这个游戏赶快倒闭吧,2026-07-19T17:46:07+08:00,taptap_review,moment:827962180597976410,1,TapTap,https://www.taptap.cn/review/49680387
🎮可玩性：很高,2026-07-19T18:00:16+08:00,taptap_review,moment:827965744758129441,5,TapTap,https://www.taptap.cn/review/49680548
官方能不能给我们没有皮肤的人多送点皮肤，有好多人都因为没有皮肤的人不跟他们玩,2026-07-19T18:26:29+08:00,taptap_review,moment:827972341030977643,4,TapTap,https://www.taptap.cn/review/49680880
挂哥赢了,2026-07-19T18:28:27+08:00,taptap_review,moment:827972834553758639,3,TapTap,https://www.taptap.cn/review/49680904
我不要会员，我想一直玩，我不要要。要充什么会员的？你能不能别弄会员什么的？我想安安静静的一直玩着不好吗？还有我冲的日语。有，怎么我刚玩两天就过期了，告诉我ok。,2026-07-19T18:30:17+08:00,taptap_review,moment:827973296300493614,1,TapTap,https://www.taptap.cn/review/49680921
其实还是可以的，但是雷霆巨人不管外挂，建模的话还可以,2026-07-19T18:34:39+08:00,taptap_review,moment:827974394977452676,3,TapTap,https://www.taptap.cn/review/49680971
非常好玩，有好多游戏，我下载了一个超自然，直接出大金了，游戏体验感也很好,2026-07-19T18:55:25+08:00,taptap_review,moment:827979620249765621,5,TapTap,https://www.taptap.cn/review/49681204
一个小作坊这么能圈 发个福利全是破铜烂铁,2026-07-19T19:02:42+08:00,taptap_review,moment:827981456054685442,1,TapTap,https://www.taptap.cn/review/49681276
抄抄乐太好玩了六星好评,2026-07-19T19:06:51+08:00,taptap_review,moment:827982497689111808,1,TapTap,https://www.taptap.cn/review/49681320
"还是不错的，能交到有趣的好友，然后我也是恋与超自然了呀～

✍🏻建议：
就是有一些还要去改进，就比如大红回收物，神龙一类的召唤，就一旦召唤的时候，玩家可不可以处于无敌帧什么的？就我打了3000多场出的第一个神龙吧，召唤的字幕都在屏幕闪过了，可还是因为怪物的攻击直接陨落了，导致第一个神龙没带出来就很可惜，建议改一下，就那一两秒的时间，都是大红回收物了，出了还不能保证玩家安全，很寒心的。",2026-07-19T19:21:16+08:00,taptap_review,moment:827986125694960981,4,TapTap,https://www.taptap.cn/review/49681459
我是s1玩家了，这个游戏外挂什么的都不管，排期也离谱，有些老员工技能也不管。这两颗星是给零的,2026-07-19T19:40:37+08:00,taptap_review,moment:827990996062045111,2,TapTap,https://www.taptap.cn/review/49681678
很好 能给我出大金就更好了,2026-07-19T20:15:12+08:00,taptap_review,moment:827999698907302544,5,TapTap,https://www.taptap.cn/review/49682015
特别好玩，就是有点恐怖。以外就特别好玩儿了,2026-07-19T20:20:49+08:00,taptap_review,moment:828001114094832120,5,TapTap,https://www.taptap.cn/review/49682084
"神人游戏你就继续圈钱吧，里面一堆皮套一堆皮肤歧视😂每天都在想出谁的新皮肤怎么样圈钱。免费福利都是舞蹈和那些头套了，还有一些很拉垮很敷衍的免费皮肤。还有那个四队匹配机制啊，我现在打10把有6把都是挂。我说白了这游戏不开挂都玩不下去啊。风气也是差的要死,一进鬼屋全部都是一堆皮套在那里调教,全部都是小狗小狗主人主人的叫，我真想把你们全部给举报了。超自然你就继续圈钱圈起来吧。一周爆料一个皮肤😂以为我们的钱是大风刮来的吗？",2026-07-19T20:27:46+08:00,taptap_review,moment:828002861840335568,1,TapTap,https://www.taptap.cn/review/49682155
绝色非常丰富,2026-07-19T20:37:49+08:00,taptap_review,moment:828005390602993895,5,TapTap,https://www.taptap.cn/review/49682259
新模式出来还是挺好玩的，要是能出地图出的勤快一些就好了,2026-07-19T20:58:37+08:00,taptap_review,moment:828010628479191496,4,TapTap,https://www.taptap.cn/review/49682525
我25年开始玩的超自然行动组到现在，现在就是觉得现在官方圈钱圈的越来越严重了一开始只是单方面的圈钱但是现在开始一些小朋友也开始背着爸爸妈妈充钱。然后呢就是我要说一件事一个人玩是搞笑游戏两个人玩是搞笑游戏三个人玩是更搞笑游戏4个人玩那就是灵人鸟你游戏。,2026-07-19T20:59:14+08:00,taptap_review,moment:828010780967308488,5,TapTap,https://www.taptap.cn/review/49682537
🌃画面音乐：画面震撼，音乐吓人,2026-07-19T21:00:32+08:00,taptap_review,moment:828011107183496904,5,TapTap,https://www.taptap.cn/review/49682553
怎么说呢 刚玩不知道要带什么带了六个腰包然后为什么别人玩的是恋与超自然我玩的是孤狼游戏再这样下去我就跑图了👁️👄👁️,2026-07-19T21:43:41+08:00,taptap_review,moment:828021969348723218,3,TapTap,https://www.taptap.cn/review/49683084
运营太差，只会出皮肤,2026-07-19T22:18:51+08:00,taptap_review,moment:828030819908977501,1,TapTap,https://www.taptap.cn/review/49683549
"呃呃呃  充5000只卖得了600  建议别充钱 会后悔
蛮好玩的    给我出神龙 超自然我求你了。",2026-07-19T22:41:40+08:00,taptap_review,moment:828036560292151419,5,TapTap,https://www.taptap.cn/review/49683816
很棒，很棒，爆率特别高,2026-07-19T22:50:28+08:00,taptap_review,moment:828038773630570154,5,TapTap,https://www.taptap.cn/review/49683946
前期爆率高，以后低到离谱，开完全关都撤不出去,2026-07-19T23:06:41+08:00,taptap_review,moment:828042855032291341,3,TapTap,https://www.taptap.cn/review/49684180
玩了快五百把一次天宫没进出这玩意的意义在哪,2026-07-19T23:31:10+08:00,taptap_review,moment:828049015273685566,1,TapTap,https://www.taptap.cn/review/49684439
继续圈钱，继续抄袭，继续挂满天飞吧。一群xyy,2026-07-19T23:31:37+08:00,taptap_review,moment:828049129690104764,1,TapTap,https://www.taptap.cn/review/49684441
圈子越来越乱 CP一大堆 还奇奇怪怪的 想退游但是放不下家产,2026-07-20T00:35:56+08:00,taptap_review,moment:828065315848982290,3,TapTap,https://www.taptap.cn/review/49685079
你们玩这个手机发烫吗？我发烫严重，烫着烫着就开始卡了😅😅😅手机是米15,2026-07-20T00:45:38+08:00,taptap_review,moment:828067758301251630,3,TapTap,https://www.taptap.cn/review/49685165
"超自然 你真的把我养的很差 别人一发入魂星耀皮 我八百给1000个道具[表情_生气]别人的鱼都是好品质 我一钓鱼全是那垃圾 卖掉以后赔钓鱼币😓 别人一周三圣杯 我玩儿了三个赛季 给一个圣杯 还是兰妈练出来的。。。七八百把一个大剑。。。神龙更是见也没见过。。。更别说凤冠和雮尘珠了。。。[表情_生气][表情_生气][表情_生气]再这样我就退游了[表情_生气][表情_生气][表情_生气]玩游戏是为了开心 你让我一肚子火

再补一下：本来没准备来这儿吐槽，玩了这么久都没吐槽。昨天一气之下卸载了之后，想到玩儿这么久终于种出来神圣龙爪花 还是收掉吧，就又下回来了。开了一把，说我喜提大金。不知道的以为我拿上啥好东西了🌚🌚实则就一个龙爪花，一个粽子小熊猫，一个狗，一个笛子[表情_举手]",2026-07-20T00:54:14+08:00,taptap_review,moment:828069919387026647,3,TapTap,https://www.taptap.cn/review/49685243
寻靠山[表情_微笑],2026-07-20T01:28:09+08:00,taptap_review,moment:828078457735874569,5,TapTap,https://www.taptap.cn/review/49685501
我是s4赛季被朋友拉着入坑的，一开始我只玩摸金，直到今年才正式接触四队，我刚接触四队那段时间其实挂也不算多，玩着还可以，但就是从过年那次以后，官方变了，皮肤开始大把大把的出，角色也开始一个比一个超标，武器更是不用说，现在外挂满天飞，一开始拉我入坑的朋友已经不当绿玩了，我曾经一直在想，还有必要玩这个游戏吗，现在的超自然已经不是之前那个超自然了，但它也带给我过开心，让我交到过朋友，看过我和朋友的决裂，所以给它一个比较中肯的评价来祭奠我曾经在超自然里那些开心的时光，但是你们如果要入坑需要谨慎，现在官方已经开挂的不封封绿玩了，皮肤也死贵，地图更是一个赛一个的卡，但是不卡的地图爆率低，不容易撤，我曾经一直在想要不然卖号走人算了，但是一想到我的朋友们和我喜欢的角色我又舍不得，属于是用孩子套住妈了，唉，但现在我属于淡游了，我在超自然里氪的也不少了，少说也有2000打底了，我有两个号，养的很辛苦，但是如果有人想和我玩也可以id莳栽，直接加我就好了，哪天我上线了说不定还能带你们打呢,2026-07-20T01:31:40+08:00,taptap_review,moment:828079339839947398,3,TapTap,https://www.taptap.cn/review/49685529
能不能改改那个私人爆率有些大红真的是打几千局就是不出,2026-07-20T02:16:20+08:00,taptap_review,moment:828090582042675727,2,TapTap,https://www.taptap.cn/review/49685773
今天爆率好高,2026-07-20T04:02:41+08:00,taptap_review,moment:828117348249505367,5,TapTap,https://www.taptap.cn/review/49686121
爆率都好低，充钱多的一天出3个圣杯，而充钱少的爆率低，不充的爆率和充钱多的一样，就是想让我们充多点呗，还总是圈钱和王者一样，每过几天就出，刚出完精绝女王，又出车皮，再来一个果宝特攻，钱都被你圈完了，主播爆率你自己清楚，桂哥开桂，就封几天，是怕不给你充钱，你心里清楚，有的还不封，有的才封几小时，但是挂哥还可以玩摸金，你这破游戏，祝你早日塌房,2026-07-20T04:56:10+08:00,taptap_review,moment:828130806856682307,1,TapTap,https://www.taptap.cn/review/49686249
真的再查挂吗?我的四队全是挂一把只活6秒，三吧有6个挂,2026-07-20T08:20:42+08:00,taptap_review,moment:828182280160674332,2,TapTap,https://www.taptap.cn/review/49686734
除了圈子里全都是小鬼和萌二还有全都是挂，其他都可以,2026-07-20T08:26:09+08:00,taptap_review,moment:828183649831617463,2,TapTap,https://www.taptap.cn/review/49686758
超自然非常好玩啊，希望我的爆率能更高一点，那就更好了。,2026-07-20T08:55:17+08:00,taptap_review,moment:828190982817188207,5,TapTap,https://www.taptap.cn/review/49686917
真正做到了除了棺，其它都能爆金,2026-07-20T08:57:56+08:00,taptap_review,moment:828191647438212846,4,TapTap,https://www.taptap.cn/review/49686930
那个躲猫猫游戏老师涂不了色，其他人也是这样的，只能那种白色的样子陪我999金砖[表情_生气][表情_生气][表情_生气],2026-07-20T09:36:12+08:00,taptap_review,moment:828201280445874904,3,TapTap,https://www.taptap.cn/review/49687164
"超自然给我出飞天神龙像
超自然给我出九龙九凤冠
超自然给我出祈愿圣杯
超自然我要小熊猫奶茶
超自然我要水晶之心
超自然我要月光宝盒",2026-07-20T11:33:04+08:00,taptap_review,moment:828230689013892727,3,TapTap,https://www.taptap.cn/review/49688309
大金爆率低,2026-07-20T11:56:08+08:00,taptap_review,moment:828236494933068648,1,TapTap,https://www.taptap.cn/review/49688554
不小心从桌面移除了，请问怎么卸载,2026-07-20T12:07:06+08:00,taptap_review,moment:828239254432780017,5,TapTap,https://www.taptap.cn/review/49688677
圈钱太多了 皮肤出了一个又是一个 而且越充越贬值 别人一发入魂 我充那么多抽 不是送垃圾就是送垃圾 桂多久算了 超自然 这么搞下去 真的没有可玩性 一星给了 也是便宜你的,2026-07-20T12:21:52+08:00,taptap_review,moment:828242968220536339,1,TapTap,https://www.taptap.cn/review/49688810
挂有点儿多,2026-07-20T12:28:22+08:00,taptap_review,moment:828244605001535361,1,TapTap,https://www.taptap.cn/review/49688881
"垃圾游戏好吧，圈钱圈的发狠忘情了吧，我所有游戏就属你这个小破游最发烫，最卡，最掉帧，四队全是挂，代码垃圾到都能被随意取出，摸个金也莫名其妙掉帧卡，莫名其妙500红网，5G卡成4G，你也赶紧收拾收拾下架得了，自己玩过吗整的阴的要死，有点阴的东西全来整玩家，自己圈钱圈爽了吧，垃圾游戏

🔖运营服务：
垃圾，圈钱速度比解决问题还快，实则不然根本不解决问题",2026-07-20T13:05:17+08:00,taptap_review,moment:828253896060175684,1,TapTap,https://www.taptap.cn/review/49689288
一开始玩的时候风气非常好，也很和谐，现在全是外挂，别说号黑了，一直都是和朋友玩四队，都没有人开过挂，现在每玩一局四队就是挂，洗号都没用，说白了外挂小游戏来的，爱摸金的，可以入坑，但是很无聊，没什么意思，官方也不会管这个挂，嘴少说说罢了，清者自清,2026-07-20T13:08:42+08:00,taptap_review,moment:828254754260912283,1,TapTap,https://www.taptap.cn/review/49689324
本人有点吃不惯这样的画风，玩几把就会晕,2026-07-20T13:41:28+08:00,taptap_review,moment:828263002372310893,4,TapTap,https://www.taptap.cn/review/49689729
虽然这个游戏带给我很多快乐吧，但那也只是以前，现在不只是朋友们都退游了，而且这个游戏环境差的要死多对一堆开挂的运气好的可以连着碰到，我本来想休息的时候放松一下，一进游戏玩着玩着死了，另外3个组队的队友tm不救我就算了还出言骂我，先不说我都没骂他们，他们卡那个超自然bug还有理了，开局就在那里朝外面飞，都不进去然后最后卡bug飞到核心区域打完boss就撤离了临走还要嘲讽我，我只是想放松一下的没想到更累了，打算退游了一个破游戏凭什么3人组队的能匹配到单人啊隔壁王者都没这机制不让4人组队，你考虑过我们单排的感受吗？一个人被三个人针对我草拟吗的再也不玩了,2026-07-20T14:05:23+08:00,taptap_review,moment:828269020317748108,2,TapTap,https://www.taptap.cn/review/49689963
我不行了，爆率太低了，外挂太多了，建议官方出个和平模式,2026-07-20T14:10:54+08:00,taptap_review,moment:828270407084673566,3,TapTap,https://www.taptap.cn/review/49690027
老他妈卡,2026-07-20T14:32:22+08:00,taptap_review,moment:828275809398555520,1,TapTap,https://www.taptap.cn/review/49690281
四队挂多，官方也不管，举报就封几个小时，还容易卡顿。,2026-07-20T14:50:05+08:00,taptap_review,moment:828280271462729470,3,TapTap,https://www.taptap.cn/review/49690482
开挂管都不管，不过呃其实挺好的，两极分化吧，能不能把这个冰弩大熊和这个兵俑给删了,2026-07-20T15:03:10+08:00,taptap_review,moment:828283562565306923,3,TapTap,https://www.taptap.cn/review/49690637
特别差，而且有挂哥也不管管,2026-07-20T15:14:20+08:00,taptap_review,moment:828286371545220118,1,TapTap,https://www.taptap.cn/review/49690759
很好玩大金多一点。,2026-07-20T15:23:01+08:00,taptap_review,moment:828288557314476663,5,TapTap,https://www.taptap.cn/review/49690877
纯粹的垃圾玩意，恶心到无法呼吸，满天的BUG自由飞翔，时不时断连更是常态，别的我就不多说了，只说明一点，超自然，垃圾玩意！,2026-07-20T16:09:48+08:00,taptap_review,moment:828300329773695586,1,TapTap,https://www.taptap.cn/review/49691423
是超自然到底在干什么？我刚进去，然后就给我卡没了，直接给我装备全卡没了网络满格，直接给我卡出去了[表情_生气],2026-07-20T16:17:40+08:00,taptap_review,moment:828302311959822530,4,TapTap,https://www.taptap.cn/review/49691526
嗯对官方对我还是挺好的第一抽就中了车皮然后我就去抽那个匕首的皮肤，两抽又中了到后面我去抽瑶台梦，一抽直接拿下当时运气还是不错的，我就去又充了一点抽狐妖的没想到五抽下来直接拿下狐妖20抽下来直接拿下海月嗯对我也没想到运气这么好，玩了500把，直接拿下四个圣杯，一个神龙，天下第一剑好像有200多个账号运气还不错所以我赏给了超自然一个648😋嗯，对，大概率就是没吹牛因为这些都是靠山带我打的[表情_酷],2026-07-20T16:48:25+08:00,taptap_review,moment:828310048286443386,5,TapTap,https://www.taptap.cn/review/49691937
皮肤歧视在游戏里较多，鬼屋风气开始变差了,2026-07-20T16:48:27+08:00,taptap_review,moment:828310059791421345,2,TapTap,https://www.taptap.cn/review/49691939
玩了一年多 观感极差体验极差 这不纯圈钱来的吗 从去年8月份开始圈钱 皮肤我出出出  Bug我鸟都不鸟你 骂我我装聋 你游最牛逼官方,2026-07-20T16:53:16+08:00,taptap_review,moment:828311269441274084,1,TapTap,https://www.taptap.cn/review/49691987
真无语，那个联合狩猎了，这游戏真的是越做越废  嗯抽个皮肤给我阴死了一个破皮肤几百块钱乐子吧，这死游戏[表情_吐]建议直接把稀有删,2026-07-20T16:53:25+08:00,taptap_review,moment:828311306636364489,1,TapTap,https://www.taptap.cn/review/49691994
虫谷爆率挺高，很满意(•‿•),2026-07-20T16:56:58+08:00,taptap_review,moment:828312202002826747,3,TapTap,https://www.taptap.cn/review/49692039
四队哥满天飞，给不给绿玩活路了？号也是黑的要死别人一周一个剑，我打了快4000把了才4把剑，到现在连个圣杯都还没解锁，其他大红也是想都不要想，除了水晶之心就没有解锁的大红了，大哥也是满天飞关你开出个兵勇是什么雷霆东西？抽皮肤也是啥也抽不到别人一发一个皮肤，到我这就是一堆没用的头像,2026-07-20T17:07:15+08:00,taptap_review,moment:828314790035196023,3,TapTap,https://www.taptap.cn/review/49692159
玩过，感觉现在已经变质了，首先我个人不喜欢赵露思，联动后我也没感觉到什么，商业交易嘛，能理解，但是自从把赵露思做进新手教程，用角色做明星皮套，和各种官方扫操作后，我感觉游戏就彻底变味了,2026-07-20T17:07:23+08:00,taptap_review,moment:828314822520080829,1,TapTap,https://www.taptap.cn/review/49692161
"抽奖爆率比较低，摸金爆率看人
游戏现在风气不好，很多挂
如果不是特别喜欢的话建议先别玩",2026-07-20T17:19:40+08:00,taptap_review,moment:828317915387268247,3,TapTap,https://www.taptap.cn/review/49692313
这个游戏呢，还蛮有意思的，就是太阴了。,2026-07-20T17:58:33+08:00,taptap_review,moment:828327697519215314,4,TapTap,https://www.taptap.cn/review/49692804
为什么我开大金大红就有那么多怪？,2026-07-20T18:11:58+08:00,taptap_review,moment:828331075313860850,3,TapTap,https://www.taptap.cn/review/49692991
狗史吧啥爆率新地图一出怪物都吻了上来单人都难撤没有莉莉玩不了服了,2026-07-20T18:17:44+08:00,taptap_review,moment:828332525083427931,1,TapTap,https://www.taptap.cn/review/49693059
好玩，两个号双开直接爽吃大金，玩的久了熟悉了跑图贼爽,2026-07-20T18:44:49+08:00,taptap_review,moment:828339340403802390,5,TapTap,https://www.taptap.cn/review/49693405
卡爆了,2026-07-20T18:55:31+08:00,taptap_review,moment:828342035453839943,2,TapTap,https://www.taptap.cn/review/49693536
不好玩，皮肤太贵了就知道圈钱，贵哥满天飞建模像3岁小做的还抄袭，正常说话也要被禁言，没谁了,2026-07-20T19:16:52+08:00,taptap_review,moment:828347408390817162,1,TapTap,https://www.taptap.cn/review/49693784
这啥子官方嘛，玩了那么久最后被盗号了手机号我都不知道是怎么换绑的，无语了去找客服给我说是正常换号不能找回啥阴间啊，游戏挂还多，盗号的一大堆充了1000多真服了,2026-07-20T19:22:49+08:00,taptap_review,moment:828348904603911583,1,TapTap,https://www.taptap.cn/review/49693835
"刚开一把对抗，就遇到挂了，这果堵车里面出都出不去
挂太多了，建议官方打压一下",2026-07-20T19:30:10+08:00,taptap_review,moment:828350757236376159,2,TapTap,https://www.taptap.cn/review/49693906
运营就是一坨，挂壁满天飞,2026-07-20T19:47:43+08:00,taptap_review,moment:828355169874871806,1,TapTap,https://www.taptap.cn/review/49694122
"玩法方面
1.内容太窄无论出多少个地图就是搜打撤pve 随便玩几把，就是无聊的要死。
2.一大堆没有用的角色比如逍遥，零，无心，看上去只能打四队
3.爆率要么高的要死要么低的要死 并且低概率的时候连棺材都刷不出来 然后还恶意刷一大堆怪物。
4.扩展玩法只能做出一些莫名其妙的怪物农场 然后ugc地图更是完全没有任何创新模块还少
美术方面
1.在高画质的情况下主页模型还是模糊的要死，商城皮肤角色展示页面就更模糊了。
2.死人价格50多块钱人家王者荣耀现在都学会首周折扣把史诗皮肤降到46了。
福利方面
1.只会送一些头套皮肤永远是要抽奖的直售也要50多
2.赛季方面不买氪金通行证就只有一大堆免费的动作然后送的道具夜视仪还少
3.60多块钱的赛季通行证就一个皮肤进阶版就是多一个头像框+一个没有特效的武器。

替大家踩过雷了大家千万不要玩这个游戏除非你就只喜欢玩摸金，6GB内存就下了一个只能摸金的游戏 摸金体验还糟糕。",2026-07-20T19:50:51+08:00,taptap_review,moment:828355962292143151,2,TapTap,https://www.taptap.cn/review/49694166
个人体验感还可以吧，虽然不好的地方也挺多，氪金发面，如果不介意原皮玩，其实不氪，但是对于不怎么喜欢原皮的来说，属于非常圈了,2026-07-20T19:52:49+08:00,taptap_review,moment:828356454443388118,5,TapTap,https://www.taptap.cn/review/49694192
这个游戏太好玩了，可以和朋友一起玩。,2026-07-20T19:59:58+08:00,taptap_review,moment:828358253837550298,5,TapTap,https://www.taptap.cn/review/49694268
录屏卡成ppt了但是爱玩,2026-07-20T20:21:28+08:00,taptap_review,moment:828363667018876791,5,TapTap,https://www.taptap.cn/review/49694504
在游戏圈里，就超自然做皮肤最快，剩下的屁都不管！唯一的优点就是宣传非遗文化和文物吧。。。,2026-07-20T20:28:52+08:00,taptap_review,moment:828365527809264606,3,TapTap,https://www.taptap.cn/review/49694575
这个游戏感觉挺好玩的有很多种玩法我最喜欢玩的就是怪物农场 其次是去摸金，我摸金比较喜欢玩古城但是每一局的爆率都很低只能找点垃圾凑凑比如金尊，金簪，金元宝什么的总体来说感觉还是比较好玩的，但是呢有时候也会无聊的。,2026-07-20T21:05:58+08:00,taptap_review,moment:828374862815824771,4,TapTap,https://www.taptap.cn/review/49695021
出了大金可以,2026-07-20T21:16:45+08:00,taptap_review,moment:828377579596549903,5,TapTap,https://www.taptap.cn/review/49695172
