feedback_text,occurred_at,source,external_ref,rating,platform,source_url
抓怪一直抓不到爆率也是感人的,2026-07-05T14:18:54+08:00,taptap_review,moment:822836603419362994,1,TapTap,https://www.taptap.cn/review/49488025
特别好玩，很有意思,2026-07-05T14:19:31+08:00,taptap_review,moment:822836758000436350,5,TapTap,https://www.taptap.cn/review/49488038
我的妈呀超自然你恶不恶心说到底不就是抄袭吗？还有你那个挂多的是圈钱也圈的那么牛逼，不就抄袭第五人格的吗我的妈呀超自然你18码了吧？骂我都18马哈超自然你要点脸这辈子我玩过最恶心的游戏路边一条，听我朋友说这个抄第五人格抄的很厉害，我一去玩发现果然如此还那么多开贵的圈钱还那么牛逼,2026-07-05T14:22:34+08:00,taptap_review,moment:822837527764274797,1,TapTap,https://www.taptap.cn/review/49488087
什么垃圾游戏啊，爆率低，他妈怪物也是像傻逼似的，他妈上来就打两下，上来就打两下，打又打不死，他妈的全都是无敌似的特定怪异物也是这样鸟样子吗？蝙蝠他妈咬两下就上去，然后两下就上去死鲶鱼也是，咬一下又溜走，也是怪鸟也是几乎全部怪物都是这样的鸟样，傻子运营的又说什么为玩家着想结果呢一坨答辩，都见不得你们说什么好，其他的只有一小部分人全都是爆率不行，怪物又多，地图也他妈乱七八糟，爆率低就算了，你妈的怪物可能不能修改好啊，他妈的，史莱姆都打不死，他妈像个傻子跟着人，一大群怪物围到你身边，你刚打完其他一个，另一个又扑上来，我玩你妈破产之后又要去那个古城，直爆率更加低，他妈怪物也是像个阴间似的你不修改好只是一坨答辩,2026-07-05T14:43:50+08:00,taptap_review,moment:822842880891553297,1,TapTap,https://www.taptap.cn/review/49488345
真的你管管挂能怎?,2026-07-05T15:05:15+08:00,taptap_review,moment:822848270274397611,1,TapTap,https://www.taptap.cn/review/49488626
给个凤冠和珠子更好了,2026-07-05T15:06:23+08:00,taptap_review,moment:822848554694348491,4,TapTap,https://www.taptap.cn/review/49488637
爆金高,2026-07-05T15:12:49+08:00,taptap_review,moment:822850173158820732,5,TapTap,https://www.taptap.cn/review/49488713
没有游戏体验感，爆率太低了,2026-07-05T15:17:13+08:00,taptap_review,moment:822851279561688987,1,TapTap,https://www.taptap.cn/review/49488777
四队太好玩了打破产了,2026-07-05T15:50:39+08:00,taptap_review,moment:822859692219828963,5,TapTap,https://www.taptap.cn/review/49489198
怎么这么卡呀？,2026-07-05T16:05:41+08:00,taptap_review,moment:822863476513836324,4,TapTap,https://www.taptap.cn/review/49489390
乐子游戏，史上防盗号倒数第一安全的游戏，史上开挂倒数第一难的游戏，史上玩家开挂倒数第一少的游戏，史上最乐子玩家倒数第一少的游戏，史上标志倒数第一少的游戏，史上伪人场外倒数第一少的游戏[表情_开心][表情_开心],2026-07-05T16:15:43+08:00,taptap_review,moment:822866001979770635,1,TapTap,https://www.taptap.cn/review/49489516
我真的搞不懂，你特么出一个新地图，怪多到离谱，你们自己是不玩自己的游戏吗，有多恶心人，你们自己不知道嘛，开完棺特么才28万，你超自然特么活不起了吗，爆率真的一坨，能不能学学隔壁的三角洲,2026-07-05T16:30:25+08:00,taptap_review,moment:822869701607556352,1,TapTap,https://www.taptap.cn/review/49489697
十分好玩，爆率也高,2026-07-05T16:41:32+08:00,taptap_review,moment:822872500349174601,5,TapTap,https://www.taptap.cn/review/49489816
"游戏官方账号安全性不得到保证，在密码没有二次泄露与陌生人的情况下，被他人强行暴力拆解密码导致盗号，且在知道游戏环境大多是未成年的情况下，放任外挂，卖黄片账号，在游戏公屏上喊话。而且游戏内环境差，且游戏内语音开麦的情况下，有玩家将开麦玩家的声音录成AI低俗片公然外放。
我所放的图片是被盗玩家的账号，属于异常账号，且游戏金额充值已到达近万元。举报通道只有战绩外放，否则无法举报异常账户。他真的很拉。嗯，如果可以的话，大家可以帮忙试着举报一下封号了也没关系是7月4号下午被盗",2026-07-05T16:41:45+08:00,taptap_review,moment:822872554589915132,1,TapTap,https://www.taptap.cn/review/49489822
十分不错，非常good，在你穷困潦倒的时候，他会很扶持你的，给你一局有很多大金，我是捡了两个，一个轻狂犬仗，一个什么星球仪,2026-07-05T16:53:41+08:00,taptap_review,moment:822875557334090707,5,TapTap,https://www.taptap.cn/review/49489959
卡死了都没有人管，每次都卡死，装备每次都掉，人一多就卡，怪一多也卡，有挂也卡，没有也卡，破土豆服务器,2026-07-05T17:07:34+08:00,taptap_review,moment:822879050048472217,1,TapTap,https://www.taptap.cn/review/49490119
新怪物设计成什么样子自己心里有点数吗，猜拳那新怪一直锁一直锁还打不死，傩面是难出的要死的，还有那个不蛇不人的东西恶不恶心，做的跟秦临龙宫刚出来的强度没什么区别，自己玩过没，两个怪能同时攻击，你有没有想过单人玩家怎么办，做游戏光圈钱了，挂是满地有的，游戏体验是没有的，怪物是越来越超模的，到底在做游戏还是在敷衍人，不会做换个人行不行,2026-07-05T17:38:10+08:00,taptap_review,moment:822886750597678700,1,TapTap,https://www.taptap.cn/review/49490510
我玩的时候卡的不行，卡得要命，还圈钱圈的要命，还有那个伪人讲话怪恐怖的,2026-07-05T17:44:35+08:00,taptap_review,moment:822888367891942480,2,TapTap,https://www.taptap.cn/review/49490592
最包容挂的游戏呀 bug是不管的 听劝是只听自己乐意听的，还有就是最爱露行动组呀😍😍,2026-07-05T18:15:09+08:00,taptap_review,moment:822896059284981470,1,TapTap,https://www.taptap.cn/review/49490917
玩法再多一点，bug再少一点就ok了。,2026-07-05T18:17:45+08:00,taptap_review,moment:822896712333918316,4,TapTap,https://www.taptap.cn/review/49490946
游戏爆率太高了，太好玩了，我会一直玩下去。,2026-07-05T18:18:10+08:00,taptap_review,moment:822896819842319394,5,TapTap,https://www.taptap.cn/review/49490951
可以可以，四对四个关，就一个面具,2026-07-05T18:30:18+08:00,taptap_review,moment:822899870879713672,3,TapTap,https://www.taptap.cn/review/49491086
这一个到底是不是官服,2026-07-05T18:41:25+08:00,taptap_review,moment:822902669692633909,5,TapTap,https://www.taptap.cn/review/49491205
圈钱游戏 诱导刷钱 橡皮泥建模 审核不严厉 广告超级多 卖pian也多,2026-07-05T19:06:25+08:00,taptap_review,moment:822908960892782314,1,TapTap,https://www.taptap.cn/review/49491513
爆率超高，渠道入口出20万大金。,2026-07-05T19:35:08+08:00,taptap_review,moment:822916186252509798,5,TapTap,https://www.taptap.cn/review/49491876
说白了叫什么超自然啊叫抄自然还差不多，有什么东西是没抄的心里没点数吗，闹麻了什么都抄我玩的游戏没有一个是幸免的，恶不恶心，还圈钱，人做的丑皮肤做的丑动作僵硬的要死还非要搞舞蹈，别逗你爸我笑了,2026-07-05T19:53:07+08:00,taptap_review,moment:822920712883800871,1,TapTap,https://www.taptap.cn/review/49492096
玩了几把就出了诡计，真的爆率很高,2026-07-05T19:53:13+08:00,taptap_review,moment:822920738636825294,5,TapTap,https://www.taptap.cn/review/49492099
该烂的地方还是烂，新手玩家全靠自己摸索搜攻略，没有任何一个人去指导，全都是大厅里面全都是找背包，单排的爆率低，带小抄都不够撤，有人跟开了挂一样连出两个大金，四人摸金还硬要整双人棺，三人棺，物资分配不均匀，补齐队友还容易碰上两三个人抓怪的，尤其是新地图，如果爆率低一点，那够撤吗这把，除非跟自己好朋友玩，那问题是萌新有人去带吗，你身边附近有人玩这个游戏吗，这个游戏玩的人年纪能小到哪里去，不用我多说吧，大部分都是小孩子。这个人因为鬼玺和铜像，捡了还不救我，这种人给我挡一辈子灾去吧，仓库价值那么高，全都是抢来的吧，为了一点虚拟货币，连人都不做。（个人观点，全吐槽，祝你全程星光璀璨）,2026-07-05T20:03:51+08:00,taptap_review,moment:822923415634575780,1,TapTap,https://www.taptap.cn/review/49492237
能不能戏偶和蛇妖同时在场，被其中一个锁时另一个会离开，不然两个循环碎摸金符太恶心,2026-07-05T20:06:55+08:00,taptap_review,moment:822924185633294236,5,TapTap,https://www.taptap.cn/review/49492273
我们对挂0容忍,2026-07-05T20:07:00+08:00,taptap_review,moment:822924204524441336,1,TapTap,https://www.taptap.cn/review/49492276
这个死游戏亏我还是最喜欢玩你的，妈的，打个四队全他妈是挂，可玩性也是0%。怎么说，别人几百把就出圣杯，我们几万把也打不出圣杯，还有，你这个网络是真的有点NB，什么叫做5g网玩着卡爆了，把那个流量开着也是一坨，我给你充500多，你开心就算了，隔壁蛋仔做的啥都比你好，我也是无语了，我之前还站在你那边去骂蛋仔，结果接触了我也是终于知道为什么别人不玩你这个死游戏，网卡爆了，全是红丸，摸个金呢，又是看小抄补齐队友的，不是忘本薇薇安，就是忘本丽丽，也是一群人才，妈的，还有新出的那个什么死地图，新出的那两个怪物，你是不是认为自己做的老好看了，其实也是一大坨，尤其是那个什么78蛇妖，我的妈呀，他是不是认为自己老帅了，天天搁那儿去挑你下巴，还有那个精绝女王，长得也是丑爆了，还天天发什么东西，说的是大老婆，不是那个死指甲壳跟有病一样，我的妈呀，你还专招些人盗一些大主播的视频，来给你这个死游戏打广告，你好意思吗，我也是不想说了,2026-07-05T20:10:47+08:00,taptap_review,moment:822925158187532433,1,TapTap,https://www.taptap.cn/review/49492319
不知道为什么，选择相机头像上传不了,2026-07-05T20:15:42+08:00,taptap_review,moment:822926396786475639,5,TapTap,https://www.taptap.cn/review/49492382
这款游戏玩了一年多了，挺好玩的，很多模式都玩过了，最喜欢的就是这个最新出的云南虫谷,2026-07-05T20:16:40+08:00,taptap_review,moment:822926638541967233,5,TapTap,https://www.taptap.cn/review/49492392
s4魔盒玩家现在已卖号，我说白了这游戏就是一坨，画质差建模差还吃设备，我真的搞不懂哈，绝版皮肤一大堆，免费皮肤及常驻皮少的可怜（就继续圈吧），最开始玩还是因为画风有点像第五人格才去的，我还以为是第5人格工作室出的小游戏，结果发现是画风神似第五的抄袭游戏，后面经过了解发现玩法抄袭国外致命公司，皮肤还抄袭国内一些创作者，就连角色背景故事都要借鉴一下第五（这里就点名一下孤儿院照片吧），现在第五出了个摸金模式我也是果断弃掉了😋,2026-07-05T20:50:31+08:00,taptap_review,moment:822935159123741981,1,TapTap,https://www.taptap.cn/review/49492860
"好玩，

希望提高爆率",2026-07-05T21:01:57+08:00,taptap_review,moment:822938036101712035,5,TapTap,https://www.taptap.cn/review/49493115
能不能给我出一个大红啊，总是处理不够，我很崩溃了,2026-07-05T21:40:36+08:00,taptap_review,moment:822947762113874245,2,TapTap,https://www.taptap.cn/review/49493798
非常好啊，就是说之前我和我和我朋友玩的时候，他拿到一个浑天仪。后面呢，过了不没多久，我又拿了一个浑天仪。也是可玩性比较高。,2026-07-05T21:52:15+08:00,taptap_review,moment:822950694028838164,5,TapTap,https://www.taptap.cn/review/49493940
"玩着还行，我属于那种又菜又爱玩的那种

🌃画面音乐：
还可以

🎮可玩性：
可",2026-07-05T22:30:52+08:00,taptap_review,moment:822960410306020512,5,TapTap,https://www.taptap.cn/review/49494589
不如原神,2026-07-05T22:46:15+08:00,taptap_review,moment:822964282122568091,1,TapTap,https://www.taptap.cn/review/49494777
到底削不削弱伞  恶心死了 和你这款游戏一样恶心,2026-07-05T22:59:30+08:00,taptap_review,moment:822967618662040053,1,TapTap,https://www.taptap.cn/review/49494935
老幺幺的盗号卖黄片的一大堆,2026-07-05T23:17:30+08:00,taptap_review,moment:822972145477880275,1,TapTap,https://www.taptap.cn/review/49495183
"这一颗心我是给小熊猫的。四队挂就封一两个小时，还有圈钱圈的是真多谁家好人刚出了一个皮肤，才过一两天，又出另一个皮肤啊并且都以为那个耀世是最好的皮肤了，结果又出了一个什么幻梦星耀，皮肤建模还丑的要死。抄袭了好多游戏，我都懒得喷，加个黑眼圈就是自己皮肤了，继续圈钱。

而且这个游戏玩多了特别不好玩就是你玩多了，你铲铲币多了，就感觉无所谓这个游戏特别无聊，每天就只能在大厅发呆。

爆率每次也是低的离谱，古城极限开全关也凑不齐金额人家昆仑噩梦开了全关也凑不齐金额，撤离不了，我真的都不想说什么了。

画面:丑

总结:刚开始玩还行到了后面越了解越厌恶这个游戏并且玩多了也很腻。

我真是服了，我都不想浪费这么多时间搁这里说了。反正一句话，这个游戏就是不好玩就是纯抄袭游戏，喷我就喷我，反正就是这个样子。",2026-07-05T23:19:41+08:00,taptap_review,moment:822972695942530161,1,TapTap,https://www.taptap.cn/review/49495213
可恶的超自然，虫谷抓怪死，摸金死，你的分配机制能不能好点，时不时还要忍受卡顿，游戏不能经常玩，省的洗不好号气死了,2026-07-05T23:34:23+08:00,taptap_review,moment:822976397508087412,1,TapTap,https://www.taptap.cn/review/49495404
回游了，蜀道入口出面具这一块,2026-07-05T23:55:22+08:00,taptap_review,moment:822981677390233692,5,TapTap,https://www.taptap.cn/review/49495653
玩了几千吧大红一个影子都没看见,2026-07-06T00:26:44+08:00,taptap_review,moment:822989571468823072,1,TapTap,https://www.taptap.cn/review/49496020
太好玩了，新地图进去就是梦魇鬼新娘，好玩，太好玩了。,2026-07-06T01:21:35+08:00,taptap_review,moment:823003373862126079,5,TapTap,https://www.taptap.cn/review/49496489
"这真的是史，也就坑坑小朋友了，圈钱神游。
开服玩家，在去年昆仑出来之前觉得游戏也不错，在移动端没有竞品，虽然抄袭了，但还是值得一玩，古城爆率也不错，难度适可，也不强制组队。
从25年暑期昆仑上线，抽象的噩梦地图爆率，和阴间的怪物让它迎来了一波吐槽，我也是被策划的脑回路震惊，不增爆率反倒继续出新怪。后来又出了个双人棺强制组队。
我当时也是有执念，非要开出圣杯，最终在昆仑吃了半个月的史后开到了，然后退坑跑路。
在26年初的时候，听说上线了个龙宫地图，怪物超多，爆率贼低，单人撤离难上加难，连我这个已经退坑的人都刷到了骂它都视频，我也是释然了，一笑而过。
前段时间被朋友拉来回坑玩玩，出了个新的云南虫谷，进去体验了几把又吃到了一大坨，依旧阴间怪物，超大立体地图，单人想开全棺？做梦去吧。
还有好几个双人棺，看的出策划真的不想让玩家单人摸金。
还有那个构思男🐍妖，你处决就初决，搞那么暧昧干嘛，你TM是乙游吗？我看完处决动画差点吐那里，真够恶心的。
还有这个抄袭问题，越来越严重，不过想想也正常，巨人网络，早年球球大作战百万氪就卖了一个贴图的游戏。让这个b厂商好好做游戏是不可能的，灵感是必须借鉴别人的。
这都快两年了，画质也是没一点变化，圈钱的劣质皮肤倒是越来越多了。",2026-07-06T03:40:17+08:00,taptap_review,moment:823038278214091974,1,TapTap,https://www.taptap.cn/review/49497165
云南虫谷的普通爆率还可以,2026-07-06T06:57:00+08:00,taptap_review,moment:823087783668092541,5,TapTap,https://www.taptap.cn/review/49497612
超自然你就继续加强你那个怪物和连弩吧，玩家一点也不苦，一点也不累。天天去给你摸破烂加强角色就加强角色，加强怪物和连弩是啥意思？新地图，云南虫谷的连弩，你自己看笑没笑？还有我们的兵勇，大雄，大哥哥们，一枪一个摸金符那还说啥给你了呗。拉完了好吧,2026-07-06T07:43:06+08:00,taptap_review,moment:823099385540774554,1,TapTap,https://www.taptap.cn/review/49497746
"画面曝光，亮的眼睛疼，没有宣传片那种阴森古墓的氛围，我之前也玩过，这次是回游，我记得这游戏没有出晴天版吧

✍🏻建议:我建议把画面的曝光改了，亮的眼睛疼",2026-07-06T08:57:10+08:00,taptap_review,moment:823118025434597267,2,TapTap,https://www.taptap.cn/review/49498156
爆率非常的高,2026-07-06T09:14:23+08:00,taptap_review,moment:823122358926574661,5,TapTap,https://www.taptap.cn/review/49498280
四队很好玩，但是建议不要打，因为很容易破产。,2026-07-06T09:46:21+08:00,taptap_review,moment:823130403903635786,5,TapTap,https://www.taptap.cn/review/49498500
太好玩了，牛逼的，爆率特别高。😘😘😘😘,2026-07-06T09:54:33+08:00,taptap_review,moment:823132467404735708,5,TapTap,https://www.taptap.cn/review/49498570
其实还不错 但是太圈了  我保底了！,2026-07-06T09:54:36+08:00,taptap_review,moment:823132479283005954,3,TapTap,https://www.taptap.cn/review/49498571
运气确实有点儿好 建议大家都来玩云南古城,2026-07-06T10:10:01+08:00,taptap_review,moment:823136359458801513,5,TapTap,https://www.taptap.cn/review/49498693
爆率挺高，太好玩了,2026-07-06T10:35:08+08:00,taptap_review,moment:823142681340284275,5,TapTap,https://www.taptap.cn/review/49498918
好玩好帅,2026-07-06T10:36:43+08:00,taptap_review,moment:823143078293406694,5,TapTap,https://www.taptap.cn/review/49498929
都是挂的土豆服务器，还爱吭钱，虽然好玩，但只限于单队，多队全是挂，根本不让绿玩活着。,2026-07-06T11:01:06+08:00,taptap_review,moment:823149213373171175,1,TapTap,https://www.taptap.cn/review/49499162
我想问一下为什么我的超自然不能换头像整体来说超级好玩画质超好,2026-07-06T11:12:01+08:00,taptap_review,moment:823151960130587499,4,TapTap,https://www.taptap.cn/review/49499248
爆率真的很高,2026-07-06T11:16:27+08:00,taptap_review,moment:823153076981468791,5,TapTap,https://www.taptap.cn/review/49499287
到底你们这个游戏有没有人管 号被盗了 这里卡那里卡 现在还要具体注册时间 我怎么找  找人工也没有 还能不能管了 申请找回也不可以 别人盗了在玩啊 肯定会上线,2026-07-06T11:25:45+08:00,taptap_review,moment:823155418392955209,5,TapTap,https://www.taptap.cn/review/49499391
卡死了,2026-07-06T11:38:02+08:00,taptap_review,moment:823158510207372482,1,TapTap,https://www.taptap.cn/review/49499515
"🌃画面音乐：
很好，",2026-07-06T11:57:07+08:00,taptap_review,moment:823163312366683067,5,TapTap,https://www.taptap.cn/review/49499694
是官服吗,2026-07-06T12:28:30+08:00,taptap_review,moment:823171208437566814,5,TapTap,https://www.taptap.cn/review/49499979
"这游戏玩了很久了，一开始觉得挺好的，但是这游戏里面挂狗挺多的，游戏环境也不好，大厅里面常常可以看到各种污言秽语，并且这个游戏还是抄袭的Steam上面的游戏的，所以说这种游戏赶紧下架吧

🎮可玩性：
 这个玩法可以说是抄袭的有模有样，确实挺好玩的，但是里面的怪物基本上没有一个是原创的，以前出的大部分怪物都是抄的致命公司😂",2026-07-06T13:20:23+08:00,taptap_review,moment:823184267159800801,2,TapTap,https://www.taptap.cn/review/49500497
挺好的，要是能免费送点皮肤更好了,2026-07-06T13:42:57+08:00,taptap_review,moment:823189943638559959,5,TapTap,https://www.taptap.cn/review/49500756
爆率有点低。拜托超自然修复一下闪退问题。其他没了，OK？,2026-07-06T13:54:25+08:00,taptap_review,moment:823192830280205936,4,TapTap,https://www.taptap.cn/review/49500873
丢了两个号,2026-07-06T14:13:25+08:00,taptap_review,moment:823197613670007701,1,TapTap,https://www.taptap.cn/review/49501071
玩兰爆率很高，简直无敌了，基本玩来每次出一个大金,2026-07-06T15:03:20+08:00,taptap_review,moment:823210172867414161,5,TapTap,https://www.taptap.cn/review/49501604
打久了也就四队有意思,2026-07-06T15:12:44+08:00,taptap_review,moment:823212539939654736,3,TapTap,https://www.taptap.cn/review/49501699
建议把开挂的封号10年以上,2026-07-06T15:16:27+08:00,taptap_review,moment:823213475382692347,5,TapTap,https://www.taptap.cn/review/49501743
你出的新系统你自己玩过没有就推出来,2026-07-06T15:33:39+08:00,taptap_review,moment:823217802289613242,1,TapTap,https://www.taptap.cn/review/49501937
挂是不管的，钱是必⭕的,2026-07-06T15:51:35+08:00,taptap_review,moment:823222318187677253,1,TapTap,https://www.taptap.cn/review/49502133
很好玩，新出的怪物和地图建模也很精致。就是地图太大了，建议时间加长一点比较好。,2026-07-06T16:20:05+08:00,taptap_review,moment:823229489617044688,5,TapTap,https://www.taptap.cn/review/49502478
难图怪多理解但蛇妖打不死是什么意思时不时就来爆摸金符一腰包都不够用。消耗玩家铲铲币也不着用这么恶心的方法吧,2026-07-06T16:31:24+08:00,taptap_review,moment:823232338191188454,1,TapTap,https://www.taptap.cn/review/49502604
这个爬山模拟器不会做穿模就别做呗，抓个岩钉突然受伤100,2026-07-06T16:51:39+08:00,taptap_review,moment:823237434723535554,3,TapTap,https://www.taptap.cn/review/49502857
星期六本来在找游戏玩，居然找到了这个,2026-07-06T17:00:53+08:00,taptap_review,moment:823239756274991226,5,TapTap,https://www.taptap.cn/review/49502949
操作简单，新手入门没什么困难，关卡通俗易懂，玩法也不错,2026-07-06T17:02:07+08:00,taptap_review,moment:823240068368959238,5,TapTap,https://www.taptap.cn/review/49502960
别玩四队，队友真不好，摸金概率还低,2026-07-06T17:06:53+08:00,taptap_review,moment:823241264756425905,1,TapTap,https://www.taptap.cn/review/49503006
经朋友介绍玩了一会 还行挺好玩的 建模也行,2026-07-06T17:31:39+08:00,taptap_review,moment:823247501178962258,5,TapTap,https://www.taptap.cn/review/49503281
爆率非常的高,2026-07-06T17:31:59+08:00,taptap_review,moment:823247582586209132,5,TapTap,https://www.taptap.cn/review/49503285
特别好玩，第1个棺就抽到了30万的混天仪,2026-07-06T18:04:22+08:00,taptap_review,moment:823255732253099584,5,TapTap,https://www.taptap.cn/review/49503669
国风古墓场景很有内味儿，烛火、石壁图腾这些小细节很用心.撤离模式很有博弈感，既要躲怪物，还要小心其他队伍偷袭，刺激又好玩[表情_吃瓜],2026-07-06T18:07:05+08:00,taptap_review,moment:823256418302822914,5,TapTap,https://www.taptap.cn/review/49503697
运气超好，遇到一个好房间，直接练出了鬼玺,2026-07-06T18:07:46+08:00,taptap_review,moment:823256586909650940,5,TapTap,https://www.taptap.cn/review/49503706
恐怖氛围搞的还行，交战搜完就撤，可玩性很高,2026-07-06T18:07:55+08:00,taptap_review,moment:823256627095274602,5,TapTap,https://www.taptap.cn/review/49503708
垃圾游戏，建模跟那个纸扎人一样，外挂还多,2026-07-06T18:13:20+08:00,taptap_review,moment:823257989669453983,1,TapTap,https://www.taptap.cn/review/49503770
"虽然是2个月玩家,但现在在龙宫炼狱和新图虫谷炼狱算是10撤8,9的水平,目前来说虫谷的体验远比龙宫要差,龙宫虽然难,但至少恶心人的情况算少,虫谷2个boss的机制目前来说完全就是恶心人来的,蛇妖动画别的不提就那10多秒的硬控你就看吧,戏偶往那一站堵路堵1分钟都不是不行,遇到这2玩意一块你得碎个符才能过去,二熊、胖兵俑是龙宫怪还给搬过来,虫谷要这玩意干啥,你哪怕换2个有新意有难度的怪上去我也认了,地图更大,初始时间不变,虫谷几个爆率明显略高的棺动画时间又长,正式版要还是这样,这游戏要活换个策划",2026-07-06T18:29:05+08:00,taptap_review,moment:823261953953630916,3,TapTap,https://www.taptap.cn/review/49503952
玩法新颖，还是蛮好玩的，就是得认路,2026-07-06T18:37:15+08:00,taptap_review,moment:823264008973847993,5,TapTap,https://www.taptap.cn/review/49504031
就是一个圈钱小游戏来的呀签了差不多1千多然后皮肤还跟坨屎一样就是不值得哈而且还不能未成年退款…,2026-07-06T18:47:32+08:00,taptap_review,moment:823266594992948007,1,TapTap,https://www.taptap.cn/review/49504146
爆率高了,2026-07-06T18:59:31+08:00,taptap_review,moment:823269612106810850,5,TapTap,https://www.taptap.cn/review/49504260
超自然 我并不知道您这是怎么了自己看看云南虫谷那个怪看地图的时候莫名其妙就来个纸娃娃吸血还有那个雷霆蛇妖自己溜达溜达往我这来了没打还打我还有那个蝎灵儿到处引狼做游戏有这样做的吗,2026-07-06T19:08:41+08:00,taptap_review,moment:823271918319698852,1,TapTap,https://www.taptap.cn/review/49504383
非常非常好玩，爆率非常高，就是有一个缺点，玩的前几天绝对开不出来啥好东西，后面才会,2026-07-06T19:10:26+08:00,taptap_review,moment:823272360135099562,5,TapTap,https://www.taptap.cn/review/49504411
"你现在爆率越来越低了哈，别这样对我😭
     但是我还是最爱你，以后对我好点吧😍",2026-07-06T19:16:32+08:00,taptap_review,moment:823273895183253618,5,TapTap,https://www.taptap.cn/review/49504476
挺好的，不过紫皮有点贵,2026-07-06T19:19:25+08:00,taptap_review,moment:823274617685674753,5,TapTap,https://www.taptap.cn/review/49504513
爆率再高一点就好,2026-07-06T19:26:28+08:00,taptap_review,moment:823276392375389731,5,TapTap,https://www.taptap.cn/review/49504587
Bug很多，兰妈出镜率很高,2026-07-06T19:27:17+08:00,taptap_review,moment:823276600618389171,5,TapTap,https://www.taptap.cn/review/49504594
容易被盗号,2026-07-06T19:27:45+08:00,taptap_review,moment:823276715978526300,1,TapTap,https://www.taptap.cn/review/49504602
好评全是水军😋开服不久还挺好，后面越来越圈，抄完这个抄那个哦。还只会玩阴的,2026-07-06T19:28:37+08:00,taptap_review,moment:823276934388516935,1,TapTap,https://www.taptap.cn/review/49504612
"特别特别好玩
用蓝
用兰在蜀道入口炼制东西第一次练出了楚辞天书，还有一次练出了鬼玺",2026-07-06T19:34:51+08:00,taptap_review,moment:823278502932383262,4,TapTap,https://www.taptap.cn/review/49504684
不止有摸金玩法，还可以合成，非常好玩，出金概率非常高，喜欢超自然，。。,2026-07-06T19:39:13+08:00,taptap_review,moment:823279600476883302,5,TapTap,https://www.taptap.cn/review/49504729
四队外挂太多了吧，每三把差不多就有挂,2026-07-06T19:55:53+08:00,taptap_review,moment:823283795233866136,1,TapTap,https://www.taptap.cn/review/49504904
不要玩哈大家这个游戏保护能力不咋行盗号的一大堆不要玩哈安全性差的要死不说了搞了一个申诉搁这搞笑呢申诉搁这给别人看,2026-07-06T20:17:57+08:00,taptap_review,moment:823289351159940173,1,TapTap,https://www.taptap.cn/review/49505147
这个导航还可以再牛鬼一点，新地图这个怪的数量和组合，官方自己设计的时候笑了吗？，没有半颗星，这让我很难受，贵是一点不管的，玩家的死活也是一点不顾的，可以可以,2026-07-06T20:19:56+08:00,taptap_review,moment:823289849116101663,1,TapTap,https://www.taptap.cn/review/49505170
玛雅爆率高高,2026-07-06T20:23:00+08:00,taptap_review,moment:823290622868718849,4,TapTap,https://www.taptap.cn/review/49505199
不值得玩，一星都不想给的，没吃过史的可以去试试，简直就是最强粪作，粪坑最底层的那种,2026-07-06T20:35:55+08:00,taptap_review,moment:823293872074393989,1,TapTap,https://www.taptap.cn/review/49505360
画质很差，完全简圈钱 号被盗了,2026-07-06T20:40:58+08:00,taptap_review,moment:823295140490641652,1,TapTap,https://www.taptap.cn/review/49505435
爽，但是不打四队,2026-07-06T20:42:03+08:00,taptap_review,moment:823295415846700845,5,TapTap,https://www.taptap.cn/review/49505449
bug一堆莫名其妙就死了什么狗玩意,2026-07-06T20:44:25+08:00,taptap_review,moment:823296011265900784,1,TapTap,https://www.taptap.cn/review/49505472
这款游戏是非常好玩的游戏，福利也很多，我建议推荐玩这款游戏，我特别推荐玩这款游戏每次都能摸到大金，而且新手的话还给新手保护,2026-07-06T20:53:04+08:00,taptap_review,moment:823298187459561616,5,TapTap,https://www.taptap.cn/review/49505572
给朋友捡了很多好吃的,2026-07-06T20:55:46+08:00,taptap_review,moment:823298868299958154,5,TapTap,https://www.taptap.cn/review/49505607
一局三个浑天仪,2026-07-06T21:07:46+08:00,taptap_review,moment:823301888119145038,4,TapTap,https://www.taptap.cn/review/49505744
对于一些人来说可能很无聊，但对我个人来说刚刚好，就是官方出皮肤太勤奋了，钱包空空,2026-07-06T21:24:20+08:00,taptap_review,moment:823306055663485905,5,TapTap,https://www.taptap.cn/review/49505933
bug不修，外挂不管，爆率不改，皮肤不优化，审核是人吗,2026-07-06T21:30:06+08:00,taptap_review,moment:823307508591364364,1,TapTap,https://www.taptap.cn/review/49506011
爆率很高,2026-07-06T21:42:01+08:00,taptap_review,moment:823310504578518484,2,TapTap,https://www.taptap.cn/review/49506165
挺好玩的，希望官方能消灭掉开挂的吧,2026-07-06T21:46:10+08:00,taptap_review,moment:823311552336626240,4,TapTap,https://www.taptap.cn/review/49506215
卡的要死网好好的直接卡你屏幕,2026-07-06T21:51:57+08:00,taptap_review,moment:823313004706662144,1,TapTap,https://www.taptap.cn/review/49506300
一颗星都不想给 爆率低死了 恶心人,2026-07-06T22:02:54+08:00,taptap_review,moment:823315761593319872,1,TapTap,https://www.taptap.cn/review/49506437
